fund_code,fund_name,fund_name_clean,fund_status,fund_detail_url,fund_domicile,risk_level,nav,nav_date,perf_1d_pct,perf_1m_pct,perf_3m_pct,perf_6m_pct,perf_1y_pct,perf_ytd_pct,annual_return_date,annual_return_2021_pct,annual_return_2022_pct,annual_return_2023_pct,annual_return_2024_pct,annual_return_2025_pct,doc_prospectus,doc_annual_report,doc_quarterly_report,doc_semi_annual_report,doc_monthly_report,doc_fund_contract,doc_product_summary,doc_offering_announcement,doc_all_announcements,xueqiu_link
022044,招商安宁债券型证券投资基金A类,招商安宁债券型证券投资基金A类,,Overview.aspx?code=022044,Mainland Securities Fund,3,1.0344,2026-06-08,-0.40,-1.83,-1.79,-1.31,+1.36,-0.70,2026-06-08,,,,,+4.31,Casdocument.aspx?documentid=625910673,Casdocument.aspx?documentid=653209641,Casdocument.aspx?documentid=656855783,Casdocument.aspx?documentid=613776164,,Casdocument.aspx?documentid=537883368,Casdocument.aspx?documentid=625910908,Casdocument.aspx?documentid=537883311,FundDocuments.aspx?query=all&fund=022044,https://danjuanfunds.com/funding/022044
022045,招商安宁债券型证券投资基金C类,招商安宁债券型证券投资基金C类,,Overview.aspx?code=022045,Mainland Securities Fund,3,1.0314,2026-06-08,-0.41,-1.85,-1.86,-1.43,+1.13,-0.82,2026-06-08,,,,,+4.07,Casdocument.aspx?documentid=625910673,Casdocument.aspx?documentid=653209641,Casdocument.aspx?documentid=656855783,Casdocument.aspx?documentid=613776164,,Casdocument.aspx?documentid=537883368,Casdocument.aspx?documentid=625910934,Casdocument.aspx?documentid=537883311,FundDocuments.aspx?query=all&fund=022045,https://danjuanfunds.com/funding/022045
022113,[仅电子渠道]国泰丰鑫纯债债券型证券投资基金C类,国泰丰鑫纯债债券型证券投资基金C类,online_only,Overview.aspx?code=022113,Mainland Securities Fund,3,1.0141,2026-06-08,-0.04,+0.28,+0.73,+1.39,+1.72,+1.19,2026-06-08,,,,,+1.24,Casdocument.aspx?documentid=632710050,Casdocument.aspx?documentid=652948246,Casdocument.aspx?documentid=656939202,Casdocument.aspx?documentid=614261178,,Casdocument.aspx?documentid=534505383,Casdocument.aspx?documentid=632717796,Casdocument.aspx?documentid=658042338,FundDocuments.aspx?query=all&fund=022113,https://danjuanfunds.com/funding/022113
022355,南方皓元短债债券型证券投资基金E类,南方皓元短债债券型证券投资基金E类,,Overview.aspx?code=022355,Mainland Securities Fund,3,1.1511,2026-06-08,+0.00,+0.16,+0.52,+0.91,+1.60,+0.82,2026-06-08,,,,,+1.47,Casdocument.aspx?documentid=663320013,Casdocument.aspx?documentid=653254704,Casdocument.aspx?documentid=656938891,Casdocument.aspx?documentid=614542738,,Casdocument.aspx?documentid=658440678,Casdocument.aspx?documentid=663319355,Casdocument.aspx?documentid=259710934,FundDocuments.aspx?query=all&fund=022355,https://danjuanfunds.com/funding/022355
022424,[仅电子渠道]广发中证A500交易型开放式指数证券投资基金联接基金A类,广发中证A500交易型开放式指数证券投资基金联接基金A类,online_only,Overview.aspx?code=022424,Mainland Securities Fund,3,1.2198,2026-06-08,-2.43,-4.40,+0.39,+5.24,+29.04,+3.71,2026-06-08,,,,,+23.43,Casdocument.aspx?documentid=638134293,Casdocument.aspx?documentid=652939622,Casdocument.aspx?documentid=656816930,Casdocument.aspx?documentid=614244597,,Casdocument.aspx?documentid=554675100,Casdocument.aspx?documentid=594986974,Casdocument.aspx?documentid=544202952,FundDocuments.aspx?query=all&fund=022424,https://danjuanfunds.com/funding/022424
022425,[仅电子渠道]广发中证A500交易型开放式指数证券投资基金联接基金C类,广发中证A500交易型开放式指数证券投资基金联接基金C类,online_only,Overview.aspx?code=022425,Mainland Securities Fund,3,1.2159,2026-06-08,-2.44,-4.41,+0.33,+5.13,+28.78,+3.62,2026-06-08,,,,,+23.18,Casdocument.aspx?documentid=638134293,Casdocument.aspx?documentid=652939622,Casdocument.aspx?documentid=656816930,Casdocument.aspx?documentid=614244597,,Casdocument.aspx?documentid=554675100,Casdocument.aspx?documentid=594986764,Casdocument.aspx?documentid=544202952,FundDocuments.aspx?query=all&fund=022425,https://danjuanfunds.com/funding/022425
022436,摩根中证A500交易型开放式指数证券投资基金联接基金A类,摩根中证A500交易型开放式指数证券投资基金联接基金A类,,Overview.aspx?code=022436,Mainland Securities Fund,3,1.2079,2026-06-08,-2.40,-4.38,+0.14,+4.93,+28.93,+3.59,2026-06-08,,,,,+23.44,Casdocument.aspx?documentid=632477773,Casdocument.aspx?documentid=653350698,Casdocument.aspx?documentid=656880834,Casdocument.aspx?documentid=613809075,,Casdocument.aspx?documentid=554674614,Casdocument.aspx?documentid=632478103,Casdocument.aspx?documentid=544203008,FundDocuments.aspx?query=all&fund=022436,https://danjuanfunds.com/funding/022436
022444,[仅电子渠道]景顺长城中证A500交易型开放式指数证券投资基金联接基金A类,景顺长城中证A500交易型开放式指数证券投资基金联接基金A类,online_only,Overview.aspx?code=022444,Mainland Securities Fund,3,1.2239,2026-06-08,-2.38,-4.32,+0.31,+5.75,+29.75,+4.13,2026-06-08,,,,,+23.61,Casdocument.aspx?documentid=662643962,Casdocument.aspx?documentid=652392932,Casdocument.aspx?documentid=656838087,Casdocument.aspx?documentid=613836413,,Casdocument.aspx?documentid=554674418,Casdocument.aspx?documentid=662644816,Casdocument.aspx?documentid=544203011,FundDocuments.aspx?query=all&fund=022444,https://danjuanfunds.com/funding/022444
022445,[仅电子渠道]景顺长城中证A500交易型开放式指数证券投资基金联接基金C类,景顺长城中证A500交易型开放式指数证券投资基金联接基金C类,online_only,Overview.aspx?code=022445,Mainland Securities Fund,3,1.2201,2026-06-08,-2.37,-4.33,+0.26,+5.65,+29.49,+4.04,2026-06-08,,,,,+23.36,Casdocument.aspx?documentid=662643962,Casdocument.aspx?documentid=652392932,Casdocument.aspx?documentid=656838087,Casdocument.aspx?documentid=613836413,,Casdocument.aspx?documentid=554674418,Casdocument.aspx?documentid=662644816,Casdocument.aspx?documentid=544203011,FundDocuments.aspx?query=all&fund=022445,https://danjuanfunds.com/funding/022445
022453,[仅电子渠道]嘉实中证A500交易型开放式指数证券投资基金联接基金A类,嘉实中证A500交易型开放式指数证券投资基金联接基金A类,online_only,Overview.aspx?code=022453,Mainland Securities Fund,4,1.2279,2026-06-08,-2.42,-4.51,+0.11,+5.31,+29.23,+3.72,2026-06-08,,,,,+23.57,Casdocument.aspx?documentid=623822369,Casdocument.aspx?documentid=652969650,Casdocument.aspx?documentid=656941563,Casdocument.aspx?documentid=613841881,,Casdocument.aspx?documentid=554888956,Casdocument.aspx?documentid=594987613,Casdocument.aspx?documentid=544248790,FundDocuments.aspx?query=all&fund=022453,https://danjuanfunds.com/funding/022453
022454,[仅电子渠道]嘉实中证A500交易型开放式指数证券投资基金联接基金C类,嘉实中证A500交易型开放式指数证券投资基金联接基金C类,online_only,Overview.aspx?code=022454,Mainland Securities Fund,4,1.2264,2026-06-08,-2.42,-4.53,+0.06,+5.20,+28.97,+3.63,2026-06-08,,,,,+23.33,Casdocument.aspx?documentid=623822369,Casdocument.aspx?documentid=652969650,Casdocument.aspx?documentid=656941563,Casdocument.aspx?documentid=613841881,,Casdocument.aspx?documentid=554888956,Casdocument.aspx?documentid=594987566,Casdocument.aspx?documentid=544248790,FundDocuments.aspx?query=all&fund=022454,https://danjuanfunds.com/funding/022454
022457,博时中证A500交易型开放式指数证券投资基金联接基金A类,博时中证A500交易型开放式指数证券投资基金联接基金A类,,Overview.aspx?code=022457,Mainland Securities Fund,4,1.2622,2026-06-08,-2.37,-4.31,+0.51,+5.93,+29.80,+4.21,2026-06-08,,,,,+23.62,Casdocument.aspx?documentid=620812191,Casdocument.aspx?documentid=653260376,Casdocument.aspx?documentid=656832804,Casdocument.aspx?documentid=613852703,,Casdocument.aspx?documentid=554675019,Casdocument.aspx?documentid=599314313,Casdocument.aspx?documentid=544202990,FundDocuments.aspx?query=all&fund=022457,https://danjuanfunds.com/funding/022457
022458,博时中证A500交易型开放式指数证券投资基金联接基金C类,博时中证A500交易型开放式指数证券投资基金联接基金C类,,Overview.aspx?code=022458,Mainland Securities Fund,4,1.2582,2026-06-08,-2.37,-4.32,+0.46,+5.84,+29.55,+4.13,2026-06-08,,,,,+23.36,Casdocument.aspx?documentid=620812191,Casdocument.aspx?documentid=653260376,Casdocument.aspx?documentid=656832804,Casdocument.aspx?documentid=613852703,,Casdocument.aspx?documentid=554675019,Casdocument.aspx?documentid=599320871,Casdocument.aspx?documentid=544202990,FundDocuments.aspx?query=all&fund=022458,https://danjuanfunds.com/funding/022458
022497,国泰CES半导体芯片行业交易型开放式指数证券投资基金发起式联接基金E类,国泰CES半导体芯片行业交易型开放式指数证券投资基金发起式联接基金E类,,Overview.aspx?code=022497,Mainland Securities Fund,5,2.4594,2026-06-08,-4.36,+3.98,+21.52,+32.28,+82.11,+30.47,2026-06-08,,,,,+41.58,Casdocument.aspx?documentid=620826980,Casdocument.aspx?documentid=652947910,Casdocument.aspx?documentid=656941294,Casdocument.aspx?documentid=614261231,,Casdocument.aspx?documentid=548029713,Casdocument.aspx?documentid=620811876,Casdocument.aspx?documentid=259711048,FundDocuments.aspx?query=all&fund=022497,https://danjuanfunds.com/funding/022497
022502,国泰黄金交易型开放式证券投资基金联接基金E类,国泰黄金交易型开放式证券投资基金联接基金E类,,Overview.aspx?code=022502,Mainland Securities Fund,5,3.3875,2026-06-08,-3.39,-8.89,-17.54,-1.42,+19.78,-3.48,2026-06-08,,,,,+56.74,Casdocument.aspx?documentid=624158231,Casdocument.aspx?documentid=652948232,Casdocument.aspx?documentid=656941328,Casdocument.aspx?documentid=614261744,,Casdocument.aspx?documentid=550508800,Casdocument.aspx?documentid=624207353,Casdocument.aspx?documentid=658048807,FundDocuments.aspx?query=all&fund=022502,https://danjuanfunds.com/funding/022502
022509,[仅电子渠道]国泰中证全指证券公司交易型开放式指数证券投资基金发起式联接基金E类,国泰中证全指证券公司交易型开放式指数证券投资基金发起式联接基金E类,online_only,Overview.aspx?code=022509,Mainland Securities Fund,5,0.9707,2026-06-08,-1.46,-6.92,-10.91,-16.93,-5.94,-16.61,2026-06-08,,,,,+3.83,Casdocument.aspx?documentid=620827029,Casdocument.aspx?documentid=652957238,Casdocument.aspx?documentid=656941071,Casdocument.aspx?documentid=614261694,,Casdocument.aspx?documentid=548029762,Casdocument.aspx?documentid=620812258,Casdocument.aspx?documentid=336204211,FundDocuments.aspx?query=all&fund=022509,https://danjuanfunds.com/funding/022509
022759,摩根中证A500交易型开放式指数证券投资基金联接基金I类,摩根中证A500交易型开放式指数证券投资基金联接基金I类,,Overview.aspx?code=022759,Mainland Securities Fund,3,1.2061,2026-06-08,-2.40,-4.39,+0.11,+4.88,+28.80,+3.55,2026-06-08,,,,,+23.31,Casdocument.aspx?documentid=632477773,Casdocument.aspx?documentid=653350698,Casdocument.aspx?documentid=656880834,Casdocument.aspx?documentid=613809075,,Casdocument.aspx?documentid=554674974,Casdocument.aspx?documentid=632478127,Casdocument.aspx?documentid=544203008,FundDocuments.aspx?query=all&fund=022759,https://danjuanfunds.com/funding/022759
023559,[仅电子渠道]招商普盛全球配置证券投资基金(QDII)人民币C类,招商普盛全球配置证券投资基金人民币C类,"online_only,qdii",Overview.aspx?code=023559,Mainland Securities Fund,4,1.3717,2026-06-05,-2.53,+1.54,+2.69,+1.97,+5.88,+2.69,2026-06-05,,,,,,Casdocument.aspx?documentid=640964397,Casdocument.aspx?documentid=653198806,Casdocument.aspx?documentid=656856163,Casdocument.aspx?documentid=613793496,,Casdocument.aspx?documentid=612232179,Casdocument.aspx?documentid=641128971,Casdocument.aspx?documentid=658045818,FundDocuments.aspx?query=all&fund=023559,https://danjuanfunds.com/funding/023559
023855,[仅电子渠道]景顺长城量化小盘股票型证券投资基金C类,景顺长城量化小盘股票型证券投资基金C类,online_only,Overview.aspx?code=023855,Mainland Securities Fund,4,1.9906,2026-06-08,-3.31,-6.67,-1.19,+11.86,+41.34,+8.80,2026-06-08,,,,,,Casdocument.aspx?documentid=662234528,Casdocument.aspx?documentid=652388264,Casdocument.aspx?documentid=656836140,Casdocument.aspx?documentid=613827609,,Casdocument.aspx?documentid=588571131,Casdocument.aspx?documentid=662234690,,FundDocuments.aspx?query=all&fund=023855,https://danjuanfunds.com/funding/023855
024239,华夏全球科技先锋混合型证券投资基金（QDII）人民币C类,华夏全球科技先锋混合型证券投资基金人民币C类,qdii,Overview.aspx?code=024239,Mainland Securities Fund,5,3.431,2026-06-05,-7.96,+14.85,+45.83,+57.44,+93.43,+60.94,2026-06-05,,,,,,Casdocument.aspx?documentid=663024108,Casdocument.aspx?documentid=653240476,Casdocument.aspx?documentid=656851129,Casdocument.aspx?documentid=614252733,,Casdocument.aspx?documentid=588370761,Casdocument.aspx?documentid=663037735,Casdocument.aspx?documentid=658034397,FundDocuments.aspx?query=all&fund=024239,https://danjuanfunds.com/funding/024239
024613,摩根沪深300自由现金流交易型开放式指数证券投资基金联接基金A类,摩根沪深300自由现金流交易型开放式指数证券投资基金联接基金A类,,Overview.aspx?code=024613,Mainland Securities Fund,3,1.1076,2026-06-08,-0.61,-4.89,-9.55,+0.40,,-0.86,2026-06-08,,,,,,Casdocument.aspx?documentid=625910616,Casdocument.aspx?documentid=653198247,Casdocument.aspx?documentid=656854788,,,Casdocument.aspx?documentid=595921904,Casdocument.aspx?documentid=625910914,Casdocument.aspx?documentid=595921293,FundDocuments.aspx?query=all&fund=024613,https://danjuanfunds.com/funding/024613
024614,摩根沪深300自由现金流交易型开放式指数证券投资基金联接基金C类,摩根沪深300自由现金流交易型开放式指数证券投资基金联接基金C类,,Overview.aspx?code=024614,Mainland Securities Fund,3,1.1034,2026-06-08,-0.61,-4.94,-9.65,+0.19,,-1.03,2026-06-08,,,,,,Casdocument.aspx?documentid=625910616,Casdocument.aspx?documentid=653198247,Casdocument.aspx?documentid=656854788,,,Casdocument.aspx?documentid=595921904,Casdocument.aspx?documentid=625910931,Casdocument.aspx?documentid=595921293,FundDocuments.aspx?query=all&fund=024614,https://danjuanfunds.com/funding/024614
024833,博时中证全指自由现金流交易型开放式指数证券投资基金联接基金A类,博时中证全指自由现金流交易型开放式指数证券投资基金联接基金A类,,Overview.aspx?code=024833,Mainland Securities Fund,4,1.048,2026-06-08,-1.51,-8.17,-13.11,-1.96,,-2.88,2026-06-08,,,,,,Casdocument.aspx?documentid=663201624,Casdocument.aspx?documentid=653254730,Casdocument.aspx?documentid=656833927,,,Casdocument.aspx?documentid=606745927,Casdocument.aspx?documentid=614723898,Casdocument.aspx?documentid=606745910,FundDocuments.aspx?query=all&fund=024833,https://danjuanfunds.com/funding/024833
024835,博时中证全指自由现金流交易型开放式指数证券投资基金联接基金E类,博时中证全指自由现金流交易型开放式指数证券投资基金联接基金E类,,Overview.aspx?code=024835,Mainland Securities Fund,4,1.048,2026-06-08,-1.50,-8.17,-13.11,-1.96,,-2.88,2026-06-08,,,,,,Casdocument.aspx?documentid=663201624,Casdocument.aspx?documentid=653254730,Casdocument.aspx?documentid=656833927,,,Casdocument.aspx?documentid=606745927,Casdocument.aspx?documentid=614723939,Casdocument.aspx?documentid=606745910,FundDocuments.aspx?query=all&fund=024835,https://danjuanfunds.com/funding/024835
024893,易方达中证国资央企50交易型开放式指数证券投资基金发起式联接基金A类,易方达中证国资央企50交易型开放式指数证券投资基金发起式联接基金A类,,Overview.aspx?code=024893,Mainland Securities Fund,3,1.0068,2026-06-08,-1.39,-5.62,-9.30,+0.69,,-1.55,2026-06-08,,,,,,Casdocument.aspx?documentid=663656557,,Casdocument.aspx?documentid=656817203,,,Casdocument.aspx?documentid=626474349,Casdocument.aspx?documentid=663655418,Casdocument.aspx?documentid=626474526,FundDocuments.aspx?query=all&fund=024893,https://danjuanfunds.com/funding/024893
024894,易方达中证国资央企50交易型开放式指数证券投资基金发起式联接基金C类,易方达中证国资央企50交易型开放式指数证券投资基金发起式联接基金C类,,Overview.aspx?code=024894,Mainland Securities Fund,3,1.0051,2026-06-08,-1.40,-5.66,-9.37,+0.53,,-1.69,2026-06-08,,,,,,Casdocument.aspx?documentid=663656557,,Casdocument.aspx?documentid=656817203,,,Casdocument.aspx?documentid=626474349,Casdocument.aspx?documentid=663655432,Casdocument.aspx?documentid=626474526,FundDocuments.aspx?query=all&fund=024894,https://danjuanfunds.com/funding/024894
025238,华夏创业板交易型开放式指数证券投资基金D类,华夏创业板交易型开放式指数证券投资基金D类,,Overview.aspx?code=025238,Mainland Securities Fund,5,2.1997,2026-06-08,-3.48,+0.24,+17.07,+18.15,,+17.74,2026-06-08,,,,,,Casdocument.aspx?documentid=663023875,Casdocument.aspx?documentid=653240456,Casdocument.aspx?documentid=656851690,Casdocument.aspx?documentid=614251840,,Casdocument.aspx?documentid=611137989,Casdocument.aspx?documentid=663037774,Casdocument.aspx?documentid=658036498,FundDocuments.aspx?query=all&fund=025238,https://danjuanfunds.com/funding/025238
025645,[仅电子渠道]广发量化多因子灵活配置混合型证券投资基金C类,广发量化多因子灵活配置混合型证券投资基金C类,online_only,Overview.aspx?code=025645,Mainland Securities Fund,4,2.2815,2026-06-08,-3.00,-10.13,-9.67,-0.19,,-2.56,2026-06-08,,,,,,Casdocument.aspx?documentid=664015556,Casdocument.aspx?documentid=652932033,Casdocument.aspx?documentid=656818721,,,Casdocument.aspx?documentid=620812436,Casdocument.aspx?documentid=664005422,Casdocument.aspx?documentid=658050323,FundDocuments.aspx?query=all&fund=025645,https://danjuanfunds.com/funding/025645
