fund_code,fund_name,fund_name_clean,fund_status,fund_detail_url,fund_domicile,risk_level,nav,nav_date,perf_1d_pct,perf_1m_pct,perf_3m_pct,perf_6m_pct,perf_1y_pct,perf_ytd_pct,annual_return_date,annual_return_2021_pct,annual_return_2022_pct,annual_return_2023_pct,annual_return_2024_pct,annual_return_2025_pct,doc_prospectus,doc_annual_report,doc_quarterly_report,doc_semi_annual_report,doc_monthly_report,doc_fund_contract,doc_product_summary,doc_offering_announcement,doc_all_announcements,xueqiu_link
000857,摩根天添盈货币市场基金E类,摩根天添盈货币市场基金E类,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=000857,Mainland Securities Fund,1,1.00,2026-05-28,+0.00,+0.09,+0.29,+0.59,+1.25,+0.48,2026-05-28,+2.32,+1.94,+1.99,+1.79,+1.39,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=616962805,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653190535,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656882146,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613812958,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=468228386,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=616962496,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=78858039,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=000857,https://danjuanfunds.com/funding/000857
000891,博时现金宝货币市场基金B类,博时现金宝货币市场基金B类,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=000891,Mainland Securities Fund,2,1.00,2026-05-28,+0.00,+0.11,+0.34,+0.70,+1.46,+0.57,2026-05-28,+2.47,+2.10,+2.22,+1.99,+1.58,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=620812129,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653256691,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656833788,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613854248,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=451304276,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=599314259,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=81021727,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=000891,https://danjuanfunds.com/funding/000891
000893,[仅电子渠道]工银瑞信创新动力股票型证券投资基金,工银瑞信创新动力股票型证券投资基金,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=000893,Mainland Securities Fund,3,1.233,2026-05-28,-0.48,-3.07,-8.12,-1.12,+11.58,-3.29,2026-05-28,+17.93,-2.79,+6.81,+15.54,+9.91,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=595288818,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653184759,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656940829,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613801662,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=456471537,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=595288766,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658038071,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=000893,https://danjuanfunds.com/funding/000893
000945,华夏医疗健康混合型发起式证券投资基金（暂停申购）,华夏医疗健康混合型发起式证券投资基金,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=000945,Mainland Securities Fund,5,1.672,2026-05-28,-1.70,-6.33,-0.95,-8.98,-1.82,-2.34,2026-05-28,-6.19,-21.98,-11.83,-12.77,+15.52,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=592916572,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653253525,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656849678,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614255736,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440260,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=592981713,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658045147,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=000945,https://danjuanfunds.com/funding/000945
000965,汇丰晋信新动力混合型证券投资基金（暂停申购）,汇丰晋信新动力混合型证券投资基金,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=000965,Mainland Securities Fund,4,2.1665,2026-05-28,-1.61,-5.80,-9.17,+3.31,+32.45,-0.76,2026-05-28,-0.40,-16.42,+7.55,+10.60,+36.28,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=599595252,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653243689,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656934764,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613823858,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=578950016,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=599626155,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658036231,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=000965,https://danjuanfunds.com/funding/000965
000978,景顺长城量化精选股票型证券投资基金（暂停申购）,景顺长城量化精选股票型证券投资基金,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=000978,Mainland Securities Fund,3,2.23,2026-05-28,+0.54,+5.89,+3.15,+24.86,+57.88,+18.24,2026-05-28,+21.06,-16.84,-8.28,+5.75,+32.43,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662233768,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652387527,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656836176,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613828249,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=579169607,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662234691,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658037957,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=000978,https://danjuanfunds.com/funding/000978
000988,[仅电子渠道]嘉实全球互联网股票型证券投资基金（暂停申购）,嘉实全球互联网股票型证券投资基金,"online_only,suspended",https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=000988,Mainland Securities Fund,5,2.282,2026-05-27,-0.65,-3.35,+0.13,-5.43,+5.65,-5.11,2026-05-27,+5.99,-18.22,+10.47,+3.50,+8.48,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658212443,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652994410,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656941168,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613841251,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=564201818,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=598365387,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658049769,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=000988,https://danjuanfunds.com/funding/000988
001011,华夏希望债券型证券投资基金（暂停申购）,华夏希望债券型证券投资基金,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=001011,Mainland Securities Fund,3,1.2539,2026-05-28,-0.08,-0.17,-0.26,+1.48,+4.14,+0.98,2026-05-28,+5.21,-3.72,+4.00,+6.43,+3.66,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=592916579,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653248188,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656849305,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614257061,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440293,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=592984188,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658047314,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=001011,https://danjuanfunds.com/funding/001011
001018,易方达新经济灵活配置混合型证券投资基金（暂停申购）,易方达新经济灵活配置混合型证券投资基金,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=001018,Mainland Securities Fund,4,7.054,2026-05-28,+2.25,+14.40,+13.90,+35.00,+121.06,+25.99,2026-05-28,+35.69,-15.26,-14.81,+0.00,+72.01,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=607307554,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653284778,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656813448,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614558409,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=456423176,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661295629,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658044870,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=001018,https://danjuanfunds.com/funding/001018
001044,[仅电子渠道]嘉实新消费股票型证券投资基金,嘉实新消费股票型证券投资基金,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=001044,Mainland Securities Fund,4,2.402,2026-05-28,-1.27,-1.72,-2.91,-3.53,-5.13,-1.64,2026-05-28,-2.41,-10.46,+1.68,+14.83,-5.28,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653714681,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652994221,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656939450,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613834300,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=582932596,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=598613816,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658051300,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=001044,https://danjuanfunds.com/funding/001044
001048,[仅电子渠道]富国新兴产业股票型证券投资基金A类,富国新兴产业股票型证券投资基金A类,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=001048,Mainland Securities Fund,5,6.4959,2026-05-28,+2.41,+25.89,+58.46,+81.61,+196.48,+67.80,2026-05-28,+7.45,-13.52,-1.61,+26.07,+73.68,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=651991324,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653238235,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656888575,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614534563,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=630850767,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=651990738,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658050508,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=001048,https://danjuanfunds.com/funding/001048
001158,[仅电子渠道]工银瑞信新材料新能源行业股票型证券投资基金,工银瑞信新材料新能源行业股票型证券投资基金,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=001158,Mainland Securities Fund,4,2.229,2026-05-28,+0.50,+0.41,+1.18,+26.94,+83.16,+18.25,2026-05-28,+32.90,-24.16,-13.10,+5.77,+46.81,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=632928652,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653184682,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656940920,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613801650,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=456425217,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=632962635,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=86877463,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=001158,https://danjuanfunds.com/funding/001158
001182,易方达安心回馈混合型证券投资基金,易方达安心回馈混合型证券投资基金,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=001182,Mainland Securities Fund,3,2.889,2026-05-28,+0.38,+3.33,+3.22,+13.92,+23.09,+11.16,2026-05-28,+13.19,-13.06,-1.13,+3.84,+10.50,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=627689145,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653284808,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656808152,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614567589,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=456425341,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661294745,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658044924,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=001182,https://danjuanfunds.com/funding/001182
001236,摩根全球多元配置证券投资基金(QDII-FOF)A类,摩根全球多元配置证券投资基金A类,qdii,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=001236,Mainland Securities Fund,3,2.365,2026-05-28,+1.24,+2.83,-5.06,+11.77,+47.26,+6.77,2026-05-28,+12.41,-22.75,-4.48,+1.38,+31.30,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=620821002,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653265759,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656833359,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613846781,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=456417040,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=599322922,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658051433,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=001236,https://danjuanfunds.com/funding/001236
001237,博时上证50交易型开放式指数证券投资基金联接基金A类,博时上证50交易型开放式指数证券投资基金联接基金A类,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=001237,Mainland Securities Fund,4,1.3359,2026-05-28,-0.62,-0.56,-2.87,+0.42,+13.38,-2.09,2026-05-28,-6.48,-16.13,-7.97,+17.54,+16.16,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=620825464,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653254060,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656832877,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613850795,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=547567319,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=599322480,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658036277,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=001237,https://danjuanfunds.com/funding/001237
001513,[仅电子渠道]易方达信息产业混合型证券投资基金A类,易方达信息产业混合型证券投资基金A类,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=001513,Mainland Securities Fund,5,8.918,2026-05-28,+3.58,+25.98,+52.99,+79.44,+273.45,+64.78,2026-05-28,+24.79,-24.12,-8.83,+24.91,+108.05,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652834078,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653284790,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656813272,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614567652,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440313,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661296227,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658041896,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=001513,https://danjuanfunds.com/funding/001513
001522,博时新策略灵活配置混合型证券投资基金（暂停申购）,博时新策略灵活配置混合型证券投资基金,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=001522,Mainland Securities Fund,3,1.4591,2026-05-28,+0.41,+2.91,-0.61,+1.87,+7.52,+1.72,2026-05-28,+7.16,-1.98,-3.85,-10.01,+7.49,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=620825681,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653256709,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656834723,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613853303,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=304280874,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=599320635,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658036310,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=001522,https://danjuanfunds.com/funding/001522
